step,timestamp_ns,timestamp_sec,dt,est_x,est_y,est_z,est_roll,est_pitch,est_yaw
3684,1598870265042957974,1598870265.0429583,0.019972629000000002,0.5329250217665185,-0.5146025126156123,1.2066664575325377,0.03135530954603274,-0.010861002392590798,-0.06969212467947622
3685,1598870265072779722,1598870265.07278,0.029821748000000002,0.5600223795840285,-0.6268154554828882,1.2478061583424154,0.029126318337510275,-0.011251558171585555,-0.0697571624077122
3686,1598870265092883838,1598870265.0928838,0.020104116000000002,0.6028507930463081,-0.6165043833038257,1.1228771720992503,0.028131683614023892,-0.01160737233517817,-0.06969143459633152
3687,1598870265102466623,1598870265.1024666,0.009582785,0.4667744219303563,-0.5542538800067447,1.1778315614699657,0.028180464145138816,-0.01178101013384436,-0.06969504478021599
3688,1598870265122790440,1598870265.1227906,0.020323817,0.6361733969634586,-0.2847649672699262,1.26838451812337,0.029989110660308405,-0.012168549766146898,-0.06965569695573623
3689,1598870265143157244,1598870265.1431572,0.020366804000000002,0.7243665612059366,-0.08946889414794507,1.2320095714300794,0.031632841386095234,-0.012503420168173199,-0.06959684036563397
3690,1598870265172693052,1598870265.172693,0.029535808,0.6914440053005889,0.043662563754410695,1.248214415252676,0.03263393286571021,-0.012842331147312537,-0.06973404576689933
3691,1598870265183312607,1598870265.1833127,0.010619555000000001,0.8647763286708797,0.06457910793264593,1.2955307407613963,0.03274818358145361,-0.012962026821107728,-0.06979404575511533
3692,1598870265202558362,1598870265.2025585,0.019245755,0.8800981766863027,-0.05641522604541375,1.254159095127027,0.032090532941699584,-0.013137860263403123,-0.06972485321250682
3693,1598870265223444239,1598870265.2234442,0.020885877,0.8698067947000433,-0.1343077448706535,1.1686960862973188,0.03269058826098285,-0.013046654236201124,-0.06976131733315276
3694,1598870265253396962,1598870265.253397,0.029952723,0.5846237592235198,-0.2103370106453577,1.0402601070033366,0.03509081476349421,-0.012666361945357077,-0.07028432071394057
3695,1598870265272394901,1598870265.2723951,0.018997939000000002,0.6158436379801104,-0.187478753478531,1.0912923425302266,0.035378845174305396,-0.012792654871357651,-0.07050888690940267
3696,1598870265283112233,1598870265.2831123,0.010717332000000001,0.5524208580410581,-0.163741044977401,1.05332638423615,0.03539002030506679,-0.012854592768412257,-0.07069714927130975
3697,1598870265303221436,1598870265.3032217,0.020109203000000003,0.639631047281743,-0.15503920048206307,1.0610427587470883,0.03571907106175439,-0.012735228509159969,-0.07110729050323772
3698,1598870265323416516,1598870265.3234167,0.02019508,0.7933738049097679,-0.22530390952971513,1.1075599612628597,0.035613899428277244,-0.01242966022451314,-0.07163458725776517
3699,1598870265342610391,1598870265.3426106,0.019193875000000003,0.8639339765843187,-0.17227905964619153,1.1147581989200024,0.035260961894548,-0.011977353737255086,-0.07209848730918826
3700,1598870265372431147,1598870265.3724313,0.029820756,0.9061854556535467,-0.20667502748651762,1.1327592952838772,0.03687862087454102,-0.011370531683779007,-0.07275650186048736
3701,1598870265382915473,1598870265.3829157,0.010484326,0.9588738461184985,-0.3631278022539615,1.1697847091000189,0.03728222125779314,-0.011368221371111304,-0.0730480711801369
3702,1598870265402980825,1598870265.402981,0.020065352,0.7852763391542595,-0.46847441160640224,1.2223063728030636,0.03699925591151451,-0.012194460908895435,-0.07341242228858286
3703,1598870265423139155,1598870265.423139,0.020158330000000002,0.6074943717066021,-0.5685435310795248,1.1807306222924354,0.03745556197342269,-0.013278576059727557,-0.07390475026040434
3704,1598870265443469817,1598870265.44347,0.020330662000000003,0.5401855964116651,-0.6350942178799817,1.1413316512532874,0.03867242207253096,-0.013933738643135877,-0.07438262891649461
3705,1598870265462601451,1598870265.4626017,0.019131634,0.6501017062946192,-0.6592021753372916,1.1453569147685347,0.03815870683887922,-0.014123459740334526,-0.07471094796658023
3706,1598870265482656472,1598870265.4826567,0.020055021000000003,0.5401505968786613,-0.7891275311691436,1.2070234298890758,0.036495443563417544,-0.014414798573222969,-0.07523827895622899
3707,1598870265503049919,1598870265.50305,0.020393447000000002,0.5882219749621215,-0.7521367757274122,1.2231288303636398,0.03565499961457068,-0.014816892225867847,-0.0757068575946345
3708,1598870265532434313,1598870265.5324345,0.029384394,0.497679957380053,-0.8474934246741294,1.210071902455629,0.03396665961228509,-0.015574391903573792,-0.07615807040712975
3709,1598870265543014400,1598870265.5430145,0.010580087,0.6859867748786846,-0.9161429851817757,1.2127501698547263,0.033311367733651245,-0.01588715947178733,-0.07636806348396391
3710,1598870265563013416,1598870265.5630136,0.019999016,0.7678127600504226,-0.6966944854627466,1.1217950162121069,0.03267818715575776,-0.016247297304759798,-0.07669821334869761
3711,1598870265583044097,1598870265.5830443,0.020030681,0.8251737879285692,-0.4374602877919485,1.096273104864029,0.0325123530276371,-0.01622740472596143,-0.07731518342981883
3712,1598870265612806385,1598870265.6128066,0.029762288,0.7424847754474599,-0.4420084559147838,1.133642999816244,0.028803432413803915,-0.016757843002441264,-0.07797752240785258
3713,1598870265633326458,1598870265.6333265,0.020520073,0.796670764613654,-0.4476807720648535,1.1759596769176632,0.026773797875906644,-0.017034077317858623,-0.07823592869076516
3714,1598870265693165473,1598870265.6931658,0.059839015,0.7953420505664973,-0.5267222411165315,1.1031413398417664,0.026139794184284654,-0.015593315068681163,-0.07921926359242035
3715,1598870265693265584,1598870265.6932657,0.000100111,0.6992015347848385,-0.41017602649110624,1.15419113031029,0.026138733492634365,-0.01559090466554322,-0.07922090871709929
3716,1598870265693558432,1598870265.6935587,0.000292848,0.7067566260507094,-0.5066976441913583,1.1236688307555005,0.026135630722425265,-0.015583853674761583,-0.07922572109008504
3717,1598870265703233267,1598870265.7032335,0.009674835000000001,0.6852874953396298,-0.4471129483383406,1.1218255824570385,0.026138124708893703,-0.015385934065867926,-0.07944987137443472
3718,1598870265742341433,1598870265.7423415,0.039108166,0.6299630583609039,-0.33557443970481365,1.1025927532607263,0.022530886030228018,-0.016197015377552783,-0.08024764499100293
3719,1598870265742452131,1598870265.7424524,0.000110698,0.5712747260169867,-0.362804829403886,1.0913813714929077,0.022520675525668665,-0.01619931119165566,-0.08024990313687987
3720,1598870265762546460,1598870265.7625465,0.020094329,0.6460285272591363,-0.22686673441317962,1.1399299865958006,0.021520919323929095,-0.01627746036793683,-0.08049582372134209
3721,1598870265783169234,1598870265.7831693,0.020622774,0.6203378346109024,-0.34632714269039033,1.18564547539202,0.020564904352433404,-0.01622872879004544,-0.0807787400465213
3722,1598870265803316274,1598870265.8033164,0.02014704,0.5543136914443307,-0.3674238700325413,1.1662515986559816,0.019934393548739878,-0.016539649660437465,-0.0808072102331622
3723,1598870265823395155,1598870265.8233953,0.020078881,0.4036578965245833,-0.429162171812178,1.0988194342258193,0.02043183290878704,-0.017067505217869802,-0.08101967253550522
3724,1598870265853195089,1598870265.8531952,0.029799934,0.4243796259674433,-0.512212394669252,1.0116251995837306,0.021128077790337062,-0.01812960265763149,-0.08138487638688463
3725,1598870265862815264,1598870265.8628154,0.009620175,0.4146260704636453,-0.6128744828358927,1.0273899725416502,0.0215482883346065,-0.018497645160279127,-0.08149009116277281
3726,1598870265883107544,1598870265.8831077,0.020292280000000003,0.3621021774079029,-0.49741286450771116,1.0084495642038782,0.022134953454828247,-0.01884886705154136,-0.08209554487566215
3727,1598870265903278284,1598870265.9032784,0.020170740000000003,0.449812862421925,-0.4761728930603965,1.075332582199786,0.02104015283076531,-0.019105041551721807,-0.08247531519019888
3728,1598870265922615098,1598870265.922615,0.019336814,0.40095042503388906,-0.5705514352647045,0.9594500301948923,0.020899437345116664,-0.019642771009427077,-0.08291263169358566
3729,1598870265943206687,1598870265.9432068,0.020591589,0.34069504327891736,-0.6251498252785646,1.0154766684042942,0.022392520812969025,-0.020285563598180744,-0.0833341087052316
3730,1598870265963073193,1598870265.9630735,0.019866506000000003,0.47223589526655446,-0.8263288111730576,1.047391519392243,0.02456931971072688,-0.02087773015703033,-0.08398440468696525
3731,1598870265992371581,1598870265.9923716,0.029298388,0.616795783728988,-1.0255657648648158,1.0724108490135305,0.026978387154691936,-0.02134103322127948,-0.08501847410987169
3732,1598870266003023313,1598870266.0030234,0.010651732,0.6830338417910363,-1.1181698712982526,1.044499471689781,0.02757470703003993,-0.02144833661542542,-0.08531947846605309
3733,1598870266023098990,1598870266.023099,0.020075677,0.6145461763059253,-1.2108139183421378,1.0403837192702459,0.027813875930200765,-0.021332996854845535,-0.08591594168273277
3734,1598870266043473528,1598870266.0434735,0.020374538,0.5390929729651095,-1.1162475233326647,0.912044798662593,0.028494105482870548,-0.020781270164497625,-0.08637594830718964
3735,1598870266062682972,1598870266.0626829,0.019209444000000003,0.6485906494522007,-1.212368596614199,0.9512147046661459,0.02985352225323161,-0.02011272704617402,-0.08692183389352026
3736,1598870266093215194,1598870266.0932152,0.030532222,0.6692902812481204,-0.9184843849901516,0.9342231383300061,0.0312833519642964,-0.019495721689435166,-0.08762240601659303
3737,1598870266102851852,1598870266.1028519,0.009636658000000001,0.6152337080983751,-0.9986601330005789,0.8916483689224308,0.031693616360985236,-0.019447586222931842,-0.08773717556081695
3738,1598870266122840371,1598870266.1228404,0.019988519,0.6582278082807431,-0.9799541488041301,0.941102548302019,0.03233355109590284,-0.019487740540703395,-0.08809605664067567
3739,1598870266142869382,1598870266.1428697,0.020029011000000003,0.5942323171718081,-1.0143432899379647,0.9419048321602114,0.032290268096872896,-0.01989856564790033,-0.08825992674121172
3740,1598870266162884735,1598870266.1628847,0.020015353,0.7135372423591656,-0.9285343740461366,0.8959907403581087,0.03257238582072818,-0.020459845865654948,-0.08847358530376905
3741,1598870266192442810,1598870266.192443,0.029558075000000003,0.8949813021380147,-0.8414746984473247,0.8550611794733468,0.03306324013230889,-0.019931558454888153,-0.08886703604934046
3742,1598870266203290683,1598870266.2032907,0.010847873000000001,0.6958861072689843,-0.8623003761454396,0.9299551142865167,0.03305287492714925,-0.01960433996442268,-0.08896657469761321
3743,1598870266222553509,1598870266.2225537,0.019262826,0.503788627847308,-0.954541989908008,0.9445983193212094,0.033246321045159254,-0.018838717072628998,-0.08935968034786802
3744,1598870266253039193,1598870266.2530391,0.030485684000000002,0.530538988498118,-0.9688065888547172,0.9290770473127787,0.03280962513847447,-0.01898365691316744,-0.0901413517867857
3745,1598870266272646235,1598870266.2726462,0.019607042,0.3816599384536309,-0.769047538328423,0.8668685440680609,0.03174192079994229,-0.019471866134080786,-0.09054529137206616
3746,1598870266303383699,1598870266.3033838,0.030737464000000003,0.4393094534237255,-0.7955457243027756,1.0071312762705513,0.03232839527719858,-0.019155447017390193,-0.0912178306023212
3747,1598870266303676388,1598870266.3036766,0.000292689,0.4584575488268261,-0.5632957292381214,0.95109243029642,0.0323339798182093,-0.0191524340038623,-0.09122423467113976
3748,1598870266323127282,1598870266.3231275,0.019450894,0.4943689287712265,-0.6931402312630098,1.0804265556855173,0.03254804252645683,-0.018249502553777254,-0.09153354219905564
3749,1598870266363071120,1598870266.3630714,0.039943838,0.4810866793802253,-0.6930281720911698,1.1202284731738636,0.03077932402169267,-0.016417302567668813,-0.092503077354347
3750,1598870266363168736,1598870266.363169,9.761600000000001e-05,0.23714055699570807,-0.7821157585975331,1.0369657064133255,0.030775001572118304,-0.016412824980065844,-0.09250544673466848
3751,1598870266383356837,1598870266.383357,0.020188101,0.3917201695122551,-0.8775292499668802,1.0279212542058345,0.029344016112163997,-0.015940571285532387,-0.09275672168257731
3752,1598870266402505319,1598870266.4025054,0.019148482,0.2544837932941779,-1.0652088918352947,1.115349127399211,0.02941004239984724,-0.016107271775927755,-0.09310676897791749
3753,1598870266422489520,1598870266.4224896,0.019984201,0.23307285908470082,-1.0350023023578792,1.0720243603507313,0.030638300641596176,-0.016349490734965638,-0.09330905126141655
3754,1598870266453466580,1598870266.4534667,0.03097706,0.4530933201983969,-1.106429592923208,1.1409421234355386,0.029229677156087548,-0.016259643334946648,-0.09328943866449997
3755,1598870266463101799,1598870266.4631019,0.009635219,0.521076524907685,-1.134061625549158,1.2007948754015392,0.028767004478079002,-0.01606018358510892,-0.09335126501767047
3756,1598870266483520347,1598870266.4835203,0.020418548,0.4906952837964769,-0.938263410420707,1.1913427716353129,0.02821412695403714,-0.01479615404332757,-0.09361553109473716
3757,1598870266502813526,1598870266.5028136,0.019293179,0.33700194447826726,-0.8739513593946081,1.1818379020653502,0.027484886778509042,-0.01369514489079773,-0.0938828982836739
3758,1598870266523133659,1598870266.5231338,0.020320133,0.3460052296645847,-0.7828531538110111,1.1561833473262695,0.027506665613436176,-0.013461974911667812,-0.09396237039435637
3759,1598870266543265435,1598870266.5432656,0.020131776,0.36369142676822347,-0.6398312560360373,1.1673314613706618,0.02875395524366375,-0.014158224866525642,-0.09423971953303802
3760,1598870266562447405,1598870266.5624475,0.01918197,0.4653186963452405,-0.744077003264293,1.1588545332018214,0.02905770488665955,-0.015065993235166443,-0.09436691006620768
3761,1598870266582983272,1598870266.5829833,0.020535867000000003,0.48310278022663944,-0.720015634751239,1.2489373674256352,0.02961305644989307,-0.01544940414801666,-0.09457353176160342
3762,1598870266602676927,1598870266.602677,0.019693655,0.4299377809836777,-0.6196958857841702,1.2574173593310651,0.03037284955274349,-0.015147196562079315,-0.09475157371765858
3763,1598870266622873824,1598870266.622874,0.020196897000000002,0.4413768483116083,-0.5568450276997526,1.2266123893299063,0.030537262499644304,-0.014338784921049749,-0.09483402993857522
3764,1598870266643238830,1598870266.643239,0.020365006,0.2949811186988128,-0.7505545554483944,1.146152833471156,0.03012904559139706,-0.01315320848708565,-0.09502748161448595
